2025-08-05 09:49:43,456 | INFO | Will watch for changes in these directories: ['C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI']
2025-10-01 13:55:14,653 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:55:14,962 | INFO |  * Restarting with stat
2025-10-01 13:55:19,219 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:55:19,632 | WARNING |  * Debugger is active!
2025-10-01 13:55:19,640 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:55:36,832 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:55:37,136 | INFO |  * Restarting with stat
2025-10-01 13:55:40,403 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:55:40,739 | WARNING |  * Debugger is active!
2025-10-01 13:55:40,747 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:56:00,965 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:56:01,272 | INFO |  * Restarting with stat
2025-10-01 13:56:04,564 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:56:04,900 | WARNING |  * Debugger is active!
2025-10-01 13:56:04,908 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:57:01,456 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:57:01,732 | INFO |  * Restarting with stat
2025-10-01 13:57:05,406 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:57:05,745 | WARNING |  * Debugger is active!
2025-10-01 13:57:05,753 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:57:59,345 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:57:59,650 | INFO |  * Restarting with stat
2025-10-01 13:58:03,505 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:58:03,848 | WARNING |  * Debugger is active!
2025-10-01 13:58:03,856 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:58:08,946 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:58:09,252 | INFO |  * Restarting with stat
2025-10-01 13:58:12,555 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:58:12,892 | WARNING |  * Debugger is active!
2025-10-01 13:58:12,899 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:00:16,429 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:00:16,738 | INFO |  * Restarting with stat
2025-10-01 14:00:20,271 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:00:20,613 | WARNING |  * Debugger is active!
2025-10-01 14:00:20,621 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:02:20,981 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:02:21,302 | INFO |  * Restarting with stat
2025-10-01 14:02:24,777 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:02:25,115 | WARNING |  * Debugger is active!
2025-10-01 14:02:25,123 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:02:25,159 | INFO | 127.0.0.1 - - [01/Oct/2025 14:02:25] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-01 14:02:25,183 | INFO | 127.0.0.1 - - [01/Oct/2025 14:02:25] "[36mGET /flasgger_static/swagger-ui-bundle.js HTTP/1.1[0m" 304 -
2025-10-01 14:02:25,183 | INFO | 127.0.0.1 - - [01/Oct/2025 14:02:25] "[36mGET /flasgger_static/swagger-ui.css HTTP/1.1[0m" 304 -
2025-10-01 14:02:25,185 | INFO | 127.0.0.1 - - [01/Oct/2025 14:02:25] "[36mGET /flasgger_static/lib/jquery.min.js HTTP/1.1[0m" 304 -
2025-10-01 14:02:25,185 | INFO | 127.0.0.1 - - [01/Oct/2025 14:02:25] "[36mGET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1[0m" 304 -
2025-10-01 14:02:25,476 | INFO | 127.0.0.1 - - [01/Oct/2025 14:02:25] "GET /apispec_1.json HTTP/1.1" 200 -
2025-10-01 14:02:25,480 | INFO | 127.0.0.1 - - [01/Oct/2025 14:02:25] "[36mGET /flasgger_static/favicon-32x32.png HTTP/1.1[0m" 304 -
2025-10-01 14:02:40,285 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:02:40,597 | INFO |  * Restarting with stat
2025-10-01 14:02:44,065 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:02:44,417 | WARNING |  * Debugger is active!
2025-10-01 14:02:44,426 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:05:06,956 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:05:07,267 | INFO |  * Restarting with stat
2025-10-01 14:05:10,606 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:05:10,983 | WARNING |  * Debugger is active!
2025-10-01 14:05:10,991 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:06:32,804 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:06:33,105 | INFO |  * Restarting with stat
2025-10-01 14:06:37,158 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:06:37,576 | WARNING |  * Debugger is active!
2025-10-01 14:06:37,584 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:07:23,178 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:07:23,481 | INFO |  * Restarting with stat
2025-10-01 14:07:26,794 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:07:27,132 | WARNING |  * Debugger is active!
2025-10-01 14:07:27,141 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:07:31,574 | INFO | 127.0.0.1 - - [01/Oct/2025 14:07:31] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-01 14:07:31,601 | INFO | 127.0.0.1 - - [01/Oct/2025 14:07:31] "[36mGET /flasgger_static/swagger-ui.css HTTP/1.1[0m" 304 -
2025-10-01 14:07:31,602 | INFO | 127.0.0.1 - - [01/Oct/2025 14:07:31] "[36mGET /flasgger_static/swagger-ui-bundle.js HTTP/1.1[0m" 304 -
2025-10-01 14:07:31,604 | INFO | 127.0.0.1 - - [01/Oct/2025 14:07:31] "[36mGET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1[0m" 304 -
2025-10-01 14:07:31,604 | INFO | 127.0.0.1 - - [01/Oct/2025 14:07:31] "[36mGET /flasgger_static/lib/jquery.min.js HTTP/1.1[0m" 304 -
2025-10-01 14:07:31,707 | INFO | 127.0.0.1 - - [01/Oct/2025 14:07:31] "GET /apispec_1.json HTTP/1.1" 200 -
2025-10-01 14:07:31,710 | INFO | 127.0.0.1 - - [01/Oct/2025 14:07:31] "[36mGET /flasgger_static/favicon-32x32.png HTTP/1.1[0m" 304 -
2025-10-01 14:11:38,156 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:11:38,466 | INFO |  * Restarting with stat
2025-10-01 14:11:42,118 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:11:42,510 | WARNING |  * Debugger is active!
2025-10-01 14:11:42,520 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:19:06,603 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:19:06,901 | INFO |  * Restarting with stat
2025-10-01 14:19:10,425 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:19:10,803 | WARNING |  * Debugger is active!
2025-10-01 14:19:10,812 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:19:22,961 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:19:23,285 | INFO |  * Restarting with stat
2025-10-01 14:19:26,817 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:19:27,175 | WARNING |  * Debugger is active!
2025-10-01 14:19:27,184 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:20:53,176 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:20:53,492 | INFO |  * Restarting with stat
2025-10-01 14:20:56,985 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:20:57,316 | WARNING |  * Debugger is active!
2025-10-01 14:20:57,324 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:25:19,458 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:25:19,753 | INFO |  * Restarting with stat
2025-10-01 14:25:23,004 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:25:23,345 | WARNING |  * Debugger is active!
2025-10-01 14:25:23,353 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:28:42,903 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\APIWrapper\\api_wrapper_impl.py', reloading
2025-10-01 14:28:43,271 | INFO |  * Restarting with stat
2025-10-01 14:28:47,079 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 14:28:47,490 | WARNING |  * Debugger is active!
2025-10-01 14:28:47,500 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 14:30:45,820 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 14:30:46,189 | INFO |  * Restarting with stat
2025-10-07 13:11:39,691 | INFO | NumExpr defaulting to 8 threads.
2025-10-07 13:11:40,297 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:8000
2025-10-07 13:11:40,297 | INFO | [33mPress CTRL+C to quit[0m
2025-10-07 13:11:40,300 | INFO |  * Restarting with stat
2025-10-07 13:11:44,660 | INFO | NumExpr defaulting to 8 threads.
2025-10-07 13:11:45,045 | WARNING |  * Debugger is active!
2025-10-07 13:11:45,054 | INFO |  * Debugger PIN: 117-621-980
2025-10-07 13:11:57,066 | INFO | 127.0.0.1 - - [07/Oct/2025 13:11:57] "[32mGET /apidocs HTTP/1.1[0m" 308 -
2025-10-07 13:11:57,102 | INFO | 127.0.0.1 - - [07/Oct/2025 13:11:57] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-07 13:11:57,144 | INFO | 127.0.0.1 - - [07/Oct/2025 13:11:57] "GET /flasgger_static/swagger-ui.css HTTP/1.1" 200 -
2025-10-07 13:11:57,144 | INFO | 127.0.0.1 - - [07/Oct/2025 13:11:57] "GET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1" 200 -
2025-10-07 13:11:57,144 | INFO | 127.0.0.1 - - [07/Oct/2025 13:11:57] "GET /flasgger_static/swagger-ui-bundle.js HTTP/1.1" 200 -
2025-10-07 13:11:57,145 | INFO | 127.0.0.1 - - [07/Oct/2025 13:11:57] "GET /flasgger_static/lib/jquery.min.js HTTP/1.1" 200 -
2025-10-07 13:11:57,914 | INFO | 127.0.0.1 - - [07/Oct/2025 13:11:57] "GET /apispec_1.json HTTP/1.1" 200 -
2025-10-07 13:11:57,919 | INFO | 127.0.0.1 - - [07/Oct/2025 13:11:57] "GET /flasgger_static/favicon-32x32.png HTTP/1.1" 200 -
2025-10-09 09:20:14,923 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 09:20:15,410 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:8000
2025-10-09 09:20:15,410 | INFO | [33mPress CTRL+C to quit[0m
2025-10-09 09:20:15,412 | INFO |  * Restarting with stat
2025-10-09 09:20:18,589 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 09:20:18,923 | WARNING |  * Debugger is active!
2025-10-09 09:20:18,932 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 09:20:31,933 | INFO | 127.0.0.1 - - [09/Oct/2025 09:20:31] "[32mGET /apidocs HTTP/1.1[0m" 308 -
2025-10-09 09:20:31,967 | INFO | 127.0.0.1 - - [09/Oct/2025 09:20:31] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-09 09:20:32,009 | INFO | 127.0.0.1 - - [09/Oct/2025 09:20:32] "GET /flasgger_static/swagger-ui-bundle.js HTTP/1.1" 200 -
2025-10-09 09:20:32,009 | INFO | 127.0.0.1 - - [09/Oct/2025 09:20:32] "GET /flasgger_static/lib/jquery.min.js HTTP/1.1" 200 -
2025-10-09 09:20:32,010 | INFO | 127.0.0.1 - - [09/Oct/2025 09:20:32] "GET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1" 200 -
2025-10-09 09:20:32,010 | INFO | 127.0.0.1 - - [09/Oct/2025 09:20:32] "GET /flasgger_static/swagger-ui.css HTTP/1.1" 200 -
2025-10-09 09:20:32,693 | INFO | 127.0.0.1 - - [09/Oct/2025 09:20:32] "GET /apispec_1.json HTTP/1.1" 200 -
2025-10-09 11:52:52,711 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 11:52:53,878 | INFO |  * Restarting with stat
2025-10-09 11:52:59,037 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 11:52:59,553 | WARNING |  * Debugger is active!
2025-10-09 11:52:59,564 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 13:37:18,587 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 13:37:19,027 | INFO |  * Restarting with stat
2025-10-09 13:37:23,055 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 13:37:23,424 | WARNING |  * Debugger is active!
2025-10-09 13:37:23,433 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 13:38:57,584 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 13:38:57,924 | INFO |  * Restarting with stat
2025-10-09 13:39:02,256 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 13:39:02,640 | WARNING |  * Debugger is active!
2025-10-09 13:39:02,651 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 14:05:44,036 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 14:05:44,365 | INFO |  * Restarting with stat
2025-10-09 14:05:48,029 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 14:05:48,411 | WARNING |  * Debugger is active!
2025-10-09 14:05:48,419 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:07:53,855 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:07:54,477 | INFO |  * Restarting with stat
2025-10-09 15:07:59,520 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:08:00,011 | WARNING |  * Debugger is active!
2025-10-09 15:08:00,020 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:10:30,882 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:10:31,223 | INFO |  * Restarting with stat
2025-10-09 15:10:35,119 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:10:35,483 | WARNING |  * Debugger is active!
2025-10-09 15:10:35,490 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:14:26,868 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:14:27,346 | INFO |  * Restarting with stat
2025-10-09 15:14:30,774 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:14:31,112 | WARNING |  * Debugger is active!
2025-10-09 15:14:31,120 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:16:36,522 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:16:37,001 | INFO |  * Restarting with stat
2025-10-09 15:16:40,508 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:16:40,854 | WARNING |  * Debugger is active!
2025-10-09 15:16:40,862 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:17:32,446 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:17:32,821 | INFO |  * Restarting with stat
2025-10-09 15:17:36,764 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:17:37,120 | WARNING |  * Debugger is active!
2025-10-09 15:17:37,128 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:17:46,259 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:17:46,619 | INFO |  * Restarting with stat
2025-10-09 15:17:50,933 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:17:51,289 | WARNING |  * Debugger is active!
2025-10-09 15:17:51,298 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:18:19,611 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:18:19,978 | INFO |  * Restarting with stat
2025-10-09 15:18:23,934 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:18:24,280 | WARNING |  * Debugger is active!
2025-10-09 15:18:24,288 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:23:36,665 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:23:37,038 | INFO |  * Restarting with stat
2025-10-09 15:23:40,713 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:23:41,059 | WARNING |  * Debugger is active!
2025-10-09 15:23:41,067 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:25:43,454 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:25:43,875 | INFO |  * Restarting with stat
2025-10-09 15:25:47,981 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:25:48,347 | WARNING |  * Debugger is active!
2025-10-09 15:25:48,356 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:31:08,925 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:31:09,243 | INFO |  * Restarting with stat
2025-10-09 15:31:13,673 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:31:14,009 | WARNING |  * Debugger is active!
2025-10-09 15:31:14,018 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:33:30,487 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
2025-10-09 15:33:30,877 | INFO |  * Restarting with stat
2025-10-09 15:33:34,954 | INFO | NumExpr defaulting to 8 threads.
2025-10-09 15:33:35,365 | WARNING |  * Debugger is active!
2025-10-09 15:33:35,374 | INFO |  * Debugger PIN: 117-621-980
2025-10-09 15:47:02,497 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\training_env.py', reloading
